动画 ID,官方英文名,中文名,动画时长,事件序号,开始(s),结束(s),≤时长?,type,JumpTableID,Trigger 英文名,Trigger 中文名,重要度,字段/参数
a050_130300,HardDeflectDmgLarge,重弹刀Dmg大,1.767,39,1.267,1.367,✓,792,,InvokeFootSfxParam_Entity,脚步音效参数(实体),★★★,"FootSFXIndex=1, DummyPolyID=6, SlotID=-1, IsIgnoreDummyPolyAngle=1, IsFollowDummyPoly=0, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_130300,HardDeflectDmgLarge,重弹刀Dmg大,1.767,35,1.567,1.6,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=1001"
a050_130300,HardDeflectDmgLarge,重弹刀Dmg大,1.767,34,1.567,1.667,✓,792,,InvokeFootSfxParam_Entity,脚步音效参数(实体),★★★,"FootSFXIndex=1, DummyPolyID=5, SlotID=-1, IsIgnoreDummyPolyAngle=1, IsFollowDummyPoly=0, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,19,0,1.1,✓,0,3,InvokeShieldBlock,★ 触发盾防御 (ArgB=角度),★★★★★,"ArgA=0.0, ArgB=90, ArgC=6"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,17,0,1.767,✓,0,7,Disable Turning,禁止转身,★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,15,0,1.767,✓,0,133,JumpTable_133,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,16,0,1.767,✓,0,134,JumpTable_134,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,20,0,0.033,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=380010
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,24,0,1.3,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100296
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,25,0,1.3,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100274
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,26,0,1.3,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100397
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,22,0,0.1,✓,96,,SpawnOneShotFFX,粒子·一次性,★★,"FFXID=30202, DummyPolyID=7, SlotID=-1, IsIgnoreDummyPolyAngle=0, IsFollowDummyPoly=0, IsRestrictToDummyPoly=0, ExtraSpawnCondition=0"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,23,0,0.1,✓,96,,SpawnOneShotFFX,粒子·一次性,★★,"FFXID=30204, DummyPolyID=7, SlotID=-1, IsIgnoreDummyPolyAngle=0, IsFollowDummyPoly=1, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,45,0,0.033,✓,145,,InvokeRumbleCam_Global1,震屏·全局1,★,"RumbleCamID=61, Condition=0"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,21,0,0.033,✓,401,,AddSpEffect_Multiplayer_401,添加状态效果·多人401,★★★,SpEffectID=150501
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,46,0,1,✓,607,,FacialExpressionAdditive,面部表情叠加,★,"field_1=4, field_2=1.0, field_3=1.0"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,18,0,1,✓,960,,Unknown_960,(未分类),★,
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,43,0.033,0.133,✓,131,,PlaySound_ByDummypoly,音效·虚拟点,★★★,"SoundType=1, SoundID=6501, DummyPolyId=8"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,33,0.067,0.1,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=2001"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,44,0.133,0.233,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=1, SoundID=4011"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,28,0.167,0.667,✓,792,,InvokeFootSfxParam_Entity,脚步音效参数(实体),★★★,"FootSFXIndex=31, DummyPolyID=6, SlotID=-1, IsIgnoreDummyPolyAngle=1, IsFollowDummyPoly=1, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,0,0.2,1.767,✓,0,87,InvokeAttackAction_Complex,触发攻击判定 (复杂),★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,39,0.2,0.233,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=9, SoundID=1000"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,27,0.3,0.6,✓,792,,InvokeFootSfxParam_Entity,脚步音效参数(实体),★★★,"FootSFXIndex=31, DummyPolyID=5, SlotID=-1, IsIgnoreDummyPolyAngle=1, IsFollowDummyPoly=1, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,34,0.333,0.367,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=2001"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,3,0.4,1.767,✓,0,117,InvokeAnimCancelEnd_L1,L1 防御 取消窗口,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,4,0.4,0.7,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100285
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,1,0.6,1.767,✓,0,115,InvokeAnimCancelEnd_R1_LightKick,R1 攻击 取消窗口,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,2,0.6,1.767,✓,0,154,JumpTable_154,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,5,0.7,0.733,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100383
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,40,0.7,0.733,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=9, SoundID=1000"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,11,0.8,1.767,✓,0,26,End If Dodge Queued,缓冲: 闪避 → 取消,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,9,0.8,1.767,✓,0,118,InvokeAnimCancelEnd_L2,L2 招式 取消窗口,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,10,0.8,1.767,✓,0,119,TryToInvokeForceParryMode,★ 强制进入弹反模式,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,7,0.8,1.767,✓,0,137,JumpTable_137,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,35,0.8,0.833,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=1001"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,13,1,1.767,✓,0,11,End If LS Move Queued,缓冲: 左摇杆移动 → 取消,★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,12,1,1.767,✓,0,31,InvokeAnimCancelEnd_UseItem,道具使用 取消窗口,★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,14,1,1.767,✓,0,32,End If Weapon Switch Queued,缓冲: 切武器 → 取消,★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,6,1,1.767,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100367
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,8,1,1.767,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100368
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,29,1,1.1,✓,112,,SpawnFFX_ByFloor,粒子·按地面材质,★★★,"FFXID=0, DummyPolyID=5"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,47,1,6.667,★延续,607,,FacialExpressionAdditive,面部表情叠加,★,"field_1=1, field_2=1.0, field_3=1.0"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,36,1.167,1.2,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=11001"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,30,1.2,1.3,✓,112,,SpawnFFX_ByFloor,粒子·按地面材质,★★★,"FFXID=0, DummyPolyID=5"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,37,1.233,1.267,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=1001"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,32,1.267,1.3,✓,112,,SpawnFFX_ByFloor,粒子·按地面材质,★★★,"FFXID=0, DummyPolyID=6"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,41,1.3,1.333,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=9, SoundID=0"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,42,1.5,1.533,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=9, SoundID=2000"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,31,1.533,1.567,✓,112,,SpawnFFX_ByFloor,粒子·按地面材质,★★★,"FFXID=0, DummyPolyID=5"
a050_130301,StandDeflectHardLarge_L,站立弹刀Hard大·左,1.767,38,1.533,1.567,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=1001"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,19,0,1.1,✓,0,3,InvokeShieldBlock,★ 触发盾防御 (ArgB=角度),★★★★★,"ArgA=0.0, ArgB=90, ArgC=6"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,17,0,1.767,✓,0,7,Disable Turning,禁止转身,★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,15,0,1.767,✓,0,133,JumpTable_133,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,16,0,1.767,✓,0,134,JumpTable_134,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,20,0,0.033,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=380010
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,22,0,0.1,✓,96,,SpawnOneShotFFX,粒子·一次性,★★,"FFXID=30202, DummyPolyID=7, SlotID=-1, IsIgnoreDummyPolyAngle=0, IsFollowDummyPoly=0, IsRestrictToDummyPoly=0, ExtraSpawnCondition=0"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,23,0,0.1,✓,96,,SpawnOneShotFFX,粒子·一次性,★★,"FFXID=30204, DummyPolyID=7, SlotID=-1, IsIgnoreDummyPolyAngle=0, IsFollowDummyPoly=1, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,41,0,0.033,✓,145,,InvokeRumbleCam_Global1,震屏·全局1,★,"RumbleCamID=61, Condition=0"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,21,0,0.033,✓,401,,AddSpEffect_Multiplayer_401,添加状态效果·多人401,★★★,SpEffectID=150501
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,42,0,1,✓,607,,FacialExpressionAdditive,面部表情叠加,★,"field_1=4, field_2=1.0, field_3=1.0"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,25,0,0.233,✓,792,,InvokeFootSfxParam_Entity,脚步音效参数(实体),★★★,"FootSFXIndex=31, DummyPolyID=6, SlotID=-1, IsIgnoreDummyPolyAngle=1, IsFollowDummyPoly=1, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,18,0,1,✓,960,,Unknown_960,(未分类),★,
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,39,0.033,0.133,✓,131,,PlaySound_ByDummypoly,音效·虚拟点,★★★,"SoundType=1, SoundID=6501, DummyPolyId=8"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,30,0.067,0.133,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=2001"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,40,0.133,0.233,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=1, SoundID=4011"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,24,0.167,0.567,✓,792,,InvokeFootSfxParam_Entity,脚步音效参数(实体),★★★,"FootSFXIndex=31, DummyPolyID=5, SlotID=-1, IsIgnoreDummyPolyAngle=1, IsFollowDummyPoly=1, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,0,0.2,1.767,✓,0,87,InvokeAttackAction_Complex,触发攻击判定 (复杂),★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,36,0.2,0.267,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=9, SoundID=1000"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,31,0.3,0.367,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=2001"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,3,0.4,1.767,✓,0,117,InvokeAnimCancelEnd_L1,L1 防御 取消窗口,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,4,0.4,0.7,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100285
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,27,0.467,0.5,✓,112,,SpawnFFX_ByFloor,粒子·按地面材质,★★★,"FFXID=0, DummyPolyID=6"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,32,0.5,0.567,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=2001"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,1,0.6,1.767,✓,0,115,InvokeAnimCancelEnd_R1_LightKick,R1 攻击 取消窗口,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,2,0.6,1.767,✓,0,154,JumpTable_154,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,5,0.7,0.733,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100383
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,37,0.7,0.767,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=9, SoundID=1000"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,11,0.8,1.767,✓,0,26,End If Dodge Queued,缓冲: 闪避 → 取消,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,9,0.8,1.767,✓,0,118,InvokeAnimCancelEnd_L2,L2 招式 取消窗口,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,10,0.8,1.767,✓,0,119,TryToInvokeForceParryMode,★ 强制进入弹反模式,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,7,0.8,1.767,✓,0,137,JumpTable_137,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,28,0.867,0.9,✓,112,,SpawnFFX_ByFloor,粒子·按地面材质,★★★,"FFXID=0, DummyPolyID=6"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,13,1,1.767,✓,0,11,End If LS Move Queued,缓冲: 左摇杆移动 → 取消,★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,12,1,1.767,✓,0,31,InvokeAnimCancelEnd_UseItem,道具使用 取消窗口,★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,14,1,1.767,✓,0,32,End If Weapon Switch Queued,缓冲: 切武器 → 取消,★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,6,1,1.767,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100367
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,8,1,1.767,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100368
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,43,1,6.667,★延续,607,,FacialExpressionAdditive,面部表情叠加,★,"field_1=1, field_2=1.0, field_3=1.0"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,33,1.167,1.233,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=1001"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,34,1.233,1.3,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=2001"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,29,1.267,1.3,✓,112,,SpawnFFX_ByFloor,粒子·按地面材质,★★★,"FFXID=0, DummyPolyID=6"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,38,1.3,1.367,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=9, SoundID=0"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,35,1.5,1.567,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=1001"
a050_130302,StandDeflectHardLarge_R,站立弹刀Hard大·右,1.767,26,1.533,1.567,✓,112,,SpawnFFX_ByFloor,粒子·按地面材质,★★★,"FFXID=0, DummyPolyID=5"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,29,0,1.6,✓,0,3,InvokeShieldBlock,★ 触发盾防御 (ArgB=角度),★★★★★,"ArgA=0.0, ArgB=90, ArgC=6"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,21,0,2.433,✓,0,7,Disable Turning,禁止转身,★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,19,0,2.433,✓,0,133,JumpTable_133,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,20,0,2.433,✓,0,134,JumpTable_134,(未分类),★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,30,0,0.033,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=380010
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,32,0,0.1,✓,96,,SpawnOneShotFFX,粒子·一次性,★★,"FFXID=30202, DummyPolyID=7, SlotID=-1, IsIgnoreDummyPolyAngle=0, IsFollowDummyPoly=0, IsRestrictToDummyPoly=0, ExtraSpawnCondition=0"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,33,0,0.1,✓,96,,SpawnOneShotFFX,粒子·一次性,★★,"FFXID=30204, DummyPolyID=7, SlotID=-1, IsIgnoreDummyPolyAngle=0, IsFollowDummyPoly=1, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,2,0,0.1,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=1, SoundID=9950"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,38,0,0.1,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=1, SoundID=6500"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,22,0,0.033,✓,145,,InvokeRumbleCam_Global1,震屏·全局1,★,"RumbleCamID=62, Condition=0"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,34,0,1.4,✓,151,,CameraModule1,(未分类),★,"field_0=142, field_1=0.800000011920929, field_2=0.5, field_3=0.05000000074505806, field_4=-40.0, field_5=70.0, field_6=-180.0, field_7=180.0"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,39,0,1.4,✓,153,,CameraModule3,(未分类),★,"field_0=3.0, field_1=0.10000000149011612, field_2=0.5, field_3=0.05000000074505806, field_5=1"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,31,0,0.033,✓,401,,AddSpEffect_Multiplayer_401,添加状态效果·多人401,★★★,SpEffectID=150501
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,3,0,1.5,✓,607,,FacialExpressionAdditive,面部表情叠加,★,"field_1=4, field_2=1.0, field_3=1.0"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,43,0,1.4,✓,708,,NewSekiro708,(未分类),★,"field_3=nan, field_4=0.20000000298023224, field_9=2.802596928649634e-44, field_10=nan, field_11=2.802596928649634e-44, field_12=nan, Padding1=0, Padding2=0"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,28,0,1.5,✓,960,,Unknown_960,(未分类),★,
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,23,0.1,0.133,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=2001"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,40,0.1,0.2,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=1, SoundID=5600"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,35,0.2,0.233,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=9, SoundID=1000"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,0,0.267,0.833,✓,792,,InvokeFootSfxParam_Entity,脚步音效参数(实体),★★★,"FootSFXIndex=31, DummyPolyID=6, SlotID=-1, IsIgnoreDummyPolyAngle=1, IsFollowDummyPoly=1, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,44,0.333,0.433,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=1, SoundID=6310"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,41,0.367,0.467,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=1, SoundID=6500"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,42,0.367,0.833,✓,792,,InvokeFootSfxParam_Entity,脚步音效参数(实体),★★★,"FootSFXIndex=31, DummyPolyID=5, SlotID=-1, IsIgnoreDummyPolyAngle=1, IsFollowDummyPoly=1, IsRestrictToDummyPoly=1, ExtraSpawnCondition=0"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,1,0.6,2.433,✓,0,87,InvokeAttackAction_Complex,触发攻击判定 (复杂),★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,24,0.7,0.733,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=2001"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,36,0.7,0.733,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=9, SoundID=1000"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,25,0.833,0.867,✓,128,,PlaySound_General,音效·通用,★★★,"SoundType=8, SoundID=1001"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,7,1,2.433,✓,0,117,InvokeAnimCancelEnd_L1,L1 防御 取消窗口,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,8,1,1.3,✓,67,,AddSpEffect,添加状态效果 (SpEffectID),★★★★★,SpEffectID=100285
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,15,1.2,2.433,✓,0,26,End If Dodge Queued,缓冲: 闪避 → 取消,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,4,1.2,2.433,✓,0,115,InvokeAnimCancelEnd_R1_LightKick,R1 攻击 取消窗口,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,13,1.2,2.433,✓,0,118,InvokeAnimCancelEnd_L2,L2 招式 取消窗口,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
a050_130700,StandDeflectHardExLarge,站立弹刀Hard超大,2.433,14,1.2,2.433,✓,0,119,TryToInvokeForceParryMode,★ 强制进入弹反模式,★★★★★,"ArgA=0.0, ArgB=-1, ArgC=6"
